H??E@yw	9	10	0	3
H??E@zw	9	11	0	2
H??E@w{	9	10	0	2
H??E@y{	9	11	0	2
H??E@z{	9	12	0	1
H??E@w}	9	11	0	1
H??EDzw	9	12	0	2
H??EDy{	9	12	0	2
H??EDx{	9	12	0	2
H??EDz{	9	13	0	1
H??EFz{	9	14	0	0
H??E@fo	9	9	1	4
H??E@fg	9	9	1	4
H??E@fw	9	10	1	3
H??E@fK	9	9	0	3
H??E@ek	9	9	1	4
H??E@fk	9	10	1	3
H??E@f{	9	11	1	2
H??E@cy	9	9	0	2
H??E@cm	9	9	0	3
H??E@c}	9	10	0	2
H??E@vo	9	10	1	3
H??E@uw	9	10	1	3
H??E@vw	9	11	1	2
H??E@vc	9	10	1	3
H??E@us	9	10	1	3
H??E@vs	9	11	1	2
H??E@s{	9	10	0	2
H??E@u{	9	11	1	2
H??E@v{	9	12	1	1
H??E@s}	9	11	0	1
H??E@~w	9	12	1	1
H??E@}{	9	12	1	1
H??E@~{	9	13	1	0
H??E@{}	9	12	0	0
H??FFB_	9	9	0	0
H??FFBo	9	10	0	1
H??FFBW	9	10	0	2
H??FFBw	9	11	0	1
H??FFA[	9	10	0	2
H??FFB[	9	11	0	1
H??FFB{	9	12	0	0
H??FF?Z	9	10	0	1
H??FF?^	9	11	0	0
H??FEbo	9	10	0	2
H??FEbg	9	10	0	3
H??FEaw	9	10	0	4
H??FEbw	9	11	0	3
H??FEbK	9	10	0	4
H??FEak	9	10	0	4
H??FEbk	9	11	0	3
H??FE_{	9	10	0	4
H??FEa{	9	11	0	3
H??FEb{	9	12	0	2
H??FE_N	9	10	0	2
H??FFbo	9	11	0	1
H??FFbg	9	11	0	2
H??FFbw	9	12	0	2
H??FFbk	9	12	0	2
H??FFb[	9	12	0	2
H??FFb{	9	13	0	1
H??FF_]	9	11	1	2
H??FCpo	9	9	0	5
H??FCro	9	10	0	4
H??FCpw	9	10	0	5
H??FCrw	9	11	0	4
H??FCrc	9	10	0	4
H??FCpS	9	9	0	6
H??FCrS	9	10	0	5
H??FCps	9	10	0	5
H??FCrs	9	11	0	4
H??FCp{	9	11	0	4
H??FCr{	9	12	0	3
H??FCo]	9	10	1	3
H??FEro	9	11	0	3
H??FErW	9	11	0	3
H??FEqw	9	11	0	4
H??FErw	9	12	0	3
H??FErc	9	11	0	3
H??FErS	9	11	0	4
H??FEqs	9	11	0	4
H??FErs	9	12	0	3
H??FEr[	9	12	0	3
H??FEq{	9	12	0	3
H??FEr{	9	13	0	2
H??FEo]	9	11	1	2
H??FFrw	9	13	0	2
H??FFrs	9	13	0	2
H??FFr{	9	14	0	1
H??F?z_	9	9	0	2
H??F?zO	9	9	0	4
H??F?zo	9	10	0	3
H??F?zW	9	10	0	3
H??F?zw	9	11	0	2
H??F?z{	9	12	0	1
H??F?w]	9	10	0	1
H??FCzo	9	11	0	3
H??FCzW	9	11	0	4
H??FCxw	9	11	0	4
H??FCzw	9	12	0	3
H??FCy[	9	11	0	3
H??FCx[	9	11	0	4
H??FCz[	9	12	0	3
H??FCx{	9	12	0	3
H??FCz{	9	13	0	2
H??FEzw	9	13	0	2
H??FEz[	9	13	0	2
H??FEy{	9	13	0	2
H??FEz{	9	14	0	1
H??FFz{	9	15	0	0
H??F?~w	9	12	1	1
H??F?~{	9	13	1	0
H??Ffbo	9	12	0	0
H??Ffbw	9	13	0	1
H??Ffbk	9	13	0	1
H??Ffb{	9	14	0	0
H??FfRo	9	12	0	2
H??FfRW	9	12	0	3
H??FfRw	9	13	0	2
H??FfRc	9	12	0	3
H??FfRs	9	13	0	3
H??FfR[	9	13	0	3
H??FfR{	9	14	0	2
H??Ffrw	9	14	0	1
H??Ffrs	9	14	0	2
H??Ffr{	9	15	0	1
H??FeZo	9	12	0	2
H??FeZg	9	12	0	4
H??FeYw	9	12	0	4
H??FeZw	9	13	0	3
H??FeW{	9	12	0	4
H??FeY{	9	13	0	3
H??FeZ{	9	14	0	2
H??FfZw	9	14	0	2
H??FfZk	9	14	0	2
H??FfZ[	9	14	0	2
H??FfZ{	9	15	0	1
H??Ffz{	9	16	0	0
H??Fvrw	9	15	0	0
H??Fvrs	9	15	0	1
H??Fvr{	9	16	0	0
H??Fvjk	9	15	0	2
H??Fvj{	9	16	0	1
H??Fvz{	9	17	0	0
H??F~z{	9	18	0	0
H?AA@B?	9	5	0	3
H?AA@B_	9	6	0	3
H?AA@?O	9	4	0	3
H?AA@AO	9	5	0	3
H?AA@BO	9	6	0	3
H?AA@Bo	9	7	0	3
H?AA@?W	9	5	0	3
H?AA@AW	9	6	0	3
H?AA@BW	9	7	0	3
H?AA@Bw	9	8	0	3
H?AAD@_	9	6	0	4
H?AADB_	9	7	0	3
H?AAD@O	9	6	0	4
H?AADBO	9	7	0	4
H?AADAo	9	7	0	3
H?AAD@o	9	7	0	4
H?AADBo	9	8	0	4
H?AAD@W	9	7	0	4
H?AADBW	9	8	0	4
H?AAD?w	9	7	0	4
H?AADAw	9	8	0	4
H?AAD@w	9	8	0	4
H?AADBw	9	9	0	3
H?AAD?c	9	6	1	4
H?AAD@c	9	7	1	4
H?AAD?s	9	7	1	4
H?AAD@s	9	8	1	4
H?AAD?{	9	8	1	4
H?AAD@{	9	9	1	4
H?AAFBO	9	8	0	4
H?AAFBo	9	9	0	3
H?AAFBW	9	9	0	4
H?AAFAw	9	9	0	4
H?AAFBw	9	10	0	3
H?AAF@s	9	9	1	5
H?AAF@[	9	9	1	5
H?AAF?{	9	9	1	5
H?AAF@{	9	10	1	4
H?AAF?e	9	8	1	5
H?AAF?U	9	8	0	4
H?AAF?u	9	9	1	5
H?AAF?]	9	9	0	3
H?AAF?}	9	10	1	4
H?AAF?V	9	9	0	3
H?AAF?^	9	10	0	2
H?AA@b?	9	6	0	4
H?AA@a_	9	6	0	4
H?AA@b_	9	7	0	4
H?AA@_o	9	6	0	2
H?AA@ao	9	7	0	3
H?AA@bo	9	8	0	4
H?AA@aG	9	6	0	4
H?AA@bG	9	7	0	4
H?AA@ag	9	7	0	4
H?AA@bg	9	8	0	4
H?AA@_w	9	7	0	3
H?AA@aw	9	8	0	4
H?AA@bw	9	9	0	4
H?AA@b@	9	7	0	4
H?AA@aH	9	7	0	4
H?AA@bH	9	8	0	4
H?AAD`o	9	8	0	4
H?AADbo	9	9	0	3
H?AAD`g	9	8	0	5
H?AADbg	9	9	0	5
H?AADaw	9	9	0	3
H?AAD`w	9	9	0	5
H?AADbw	9	10	0	4
H?AAD`c	9	8	1	5
H?AAD_s	9	8	1	4
H?AAD`s	9	9	1	5
H?AAD`K	9	8	0	4
H?AAD_k	9	8	1	5
H?AAD`k	9	9	1	5
H?AAD_{	9	9	1	5
H?AAD`{	9	10	1	4
H?AAD`L	9	9	0	3
H?AAFbo	9	10	0	2
H?AAFbg	9	10	0	4
H?AAFbw	9	11	0	3
H?AAF`s	9	10	1	4
H?AAF`k	9	10	1	5
H?AAF`{	9	11	1	4
H?AAF_u	9	10	2	4
H?AAF_m	9	10	1	4
H?AAF_}	9	11	2	3
H?AA@r_	9	8	0	5
H?AA@qo	9	8	0	4
H?AA@ro	9	9	0	5
H?AA@ow	9	8	0	2
H?AA@qw	9	9	0	3
H?AA@rw	9	10	0	4
H?AADro	9	10	0	4
H?AADqw	9	10	0	2
H?AADpw	9	10	0	4
H?AADrw	9	11	0	3
H?AADps	9	10	1	4
H?AADo{	9	10	1	4
H?AADp{	9	11	1	3
H?AAFrw	9	12	0	2
H?AAFp{	9	12	1	3
H?AAFo}	9	12	2	2
H?AEBB_	9	8	0	3
H?AEBBO	9	8	0	4
H?AEBAo	9	8	0	5
H?AEBBo	9	9	0	4
H?AEBBW	9	9	0	4
H?AEB?w	9	8	0	5
H?AEBAw	9	9	0	4
H?AEB@w	9	9	0	4
H?AEBBw	9	10	0	3
H?AEB?c	9	7	1	5
H?AEB@c	9	8	1	4
H?AEB?s	9	8	1	5
H?AEB@s	9	9	1	5
H?AEB@[	9	9	1	5
H?AEB?{	9	9	1	5
H?AEB@{	9	10	1	4
H?AEBAP	9	8	1	5
H?AEBAX	9	9	1	5
H?AEFBo	9	10	0	3
H?AEF@w	9	10	0	3
H?AEFBw	9	11	0	2
H?AEF@s	9	10	1	4
H?AEF@[	9	10	1	4
H?AEF?{	9	10	1	4
H?AEF@{	9	11	1	3
H?AE@b_	9	8	0	4
H?AE@_o	9	7	0	3
H?AE@ao	9	8	0	4
H?AE@`o	9	8	0	4
H?AE@bo	9	9	0	4
H?AE@bG	9	8	0	4
H?AE@`g	9	8	0	5
H?AE@bg	9	9	0	5
H?AE@_w	9	8	0	4
H?AE@aw	9	9	0	4
H?AE@`w	9	9	0	5
H?AE@bw	9	10	0	4
H?AE@`C	9	7	1	5
H?AE@`c	9	8	1	5
H?AE@`s	9	9	1	5
H?AE@`K	9	8	1	5
H?AE@`k	9	9	1	5
H?AE@`{	9	10	1	5
H?AE@b@	9	8	0	4
H?AE@aH	9	8	0	5
H?AE@`H	9	8	0	5
H?AE@bH	9	9	0	4
H?AE@`D	9	8	1	5
H?AE@`L	9	9	1	5
H?AEBb_	9	9	0	4
H?AEBbo	9	10	0	3
H?AEBbg	9	10	0	4
H?AEBaw	9	10	0	4
H?AEB`w	9	10	0	4
H?AEBbw	9	11	0	3
H?AEB_s	9	9	1	5
H?AEB`s	9	10	1	4
H?AEB_k	9	9	1	5
H?AEB`k	9	10	1	5
H?AEB_{	9	10	1	4
H?AEB`{	9	11	1	4
H?AEB_y	9	10	1	4
H?AEB_e	9	9	1	5
H?AEB_u	9	10	1	4
H?AEB_m	9	10	1	4
H?AEB_}	9	11	1	3
H?AEB_N	9	10	0	3
H?AEFbw	9	12	0	2
H?AEF`s	9	11	1	4
H?AEF`k	9	11	1	4
H?AEF`{	9	12	1	3
H?AEF_u	9	11	2	3
H?AEF_m	9	11	1	3
H?AEF_}	9	12	2	2
H?AE@r_	9	9	0	4
H?AE@po	9	9	0	5
H?AE@ro	9	10	0	4
H?AE@ow	9	9	0	3
H?AE@qw	9	10	0	3
H?AE@pw	9	10	0	4
H?AE@rw	9	11	0	3
H?AE@pc	9	9	1	6
H?AE@ps	9	10	1	5
H?AE@p{	9	11	1	4
H?AEDpw	9	11	0	3
H?AEDrw	9	12	0	2
H?AEDps	9	11	1	4
H?AEDo{	9	11	1	3
H?AEDp{	9	12	1	3
H?AEDoy	9	11	1	3
H?AEDou	9	11	1	3
H?AEDo}	9	12	1	2
H?AEBro	9	11	0	3
H?AEBpw	9	11	0	3
H?AEBrw	9	12	0	2
H?AEBps	9	11	1	4
H?AEBo{	9	11	1	3
H?AEBp{	9	12	1	3
H?AEBou	9	11	1	3
H?AEBo}	9	12	1	2
H?AEFrw	9	13	0	1
H?AEFp{	9	13	1	2
H?AEFo}	9	13	2	1
H?AEAJ_	9	8	1	4
H?AEAJo	9	9	1	4
H?AEAGw	9	8	1	5
H?AEAIw	9	9	1	4
H?AEAJw	9	10	1	3
H?AEBJ_	9	9	1	4
H?AEBJo	9	10	1	5
H?AEBJW	9	10	1	5
H?AEBIw	9	10	1	5
H?AEBHw	9	10	1	5
H?AEBJw	9	11	1	4
H?AEBHs	9	10	1	4
H?AEBH[	9	10	1	5
H?AEBH{	9	11	1	4
H?AEBjw	9	12	1	3
H?AEBhs	9	11	1	3
H?AEBhk	9	11	1	5
H?AEBh{	9	12	1	4
H?AEBx{	9	13	1	3
H?ABBB_	9	8	0	2
H?ABB@o	9	8	0	2
H?ABBBo	9	9	0	3
H?ABBAW	9	8	0	4
H?ABBBW	9	9	0	3
H?ABB@w	9	9	0	3
H?ABBBw	9	10	0	2
H?ABFB_	9	9	0	2
H?ABFBo	9	10	0	3
H?ABFBW	9	10	0	4
H?ABF@w	9	10	0	4
H?ABFBw	9	11	0	3
H?ABF@c	9	9	1	3
H?ABF@s	9	10	1	4
H?ABF@[	9	10	1	4
H?ABF@{	9	11	1	3
H?ABFAQ	9	9	1	5
H?ABF?Y	9	9	0	4
H?ABFAY	9	10	1	4
H?ABF?U	9	9	0	4
H?ABF?]	9	10	0	3
H?ABF?^	9	11	0	2
H?ABAa_	9	7	0	5
H?ABAb_	9	8	0	4
H?ABA_o	9	7	0	4
H?ABAao	9	8	0	5
H?ABA`o	9	8	0	3
H?ABAbo	9	9	0	4
H?ABAag	9	8	0	5
H?ABAbg	9	9	0	5
H?ABA_w	9	8	0	5
H?ABAaw	9	9	0	5
H?ABA`w	9	9	0	4
H?ABAbw	9	10	0	4
H?ABAaQ	9	8	1	5
H?ABAaI	9	8	0	5
H?ABA_Y	9	8	1	5
H?ABAaY	9	9	1	5
H?ABAaB	9	8	0	4
H?ABA_J	9	8	0	4
H?ABAaJ	9	9	0	4
H?ABEb_	9	9	0	4
H?ABEbo	9	10	0	4
H?ABEbg	9	10	0	5
H?ABEbW	9	10	0	4
H?ABEaw	9	10	0	5
H?ABE`w	9	10	0	5
H?ABEbw	9	11	0	4
H?ABE_s	9	9	1	6
H?ABE`s	9	10	1	5
H?ABE_k	9	9	1	5
H?ABE`k	9	10	1	5
H?ABE`[	9	10	1	5
H?ABE_{	9	10	1	5
H?ABE`{	9	11	1	4
H?ABEaQ	9	9	1	5
H?ABEaI	9	9	1	5
H?ABE_Y	9	9	1	6
H?ABEaY	9	10	1	5
H?ABE_U	9	9	1	6
H?ABE_M	9	9	0	5
H?ABE_]	9	10	1	5
H?ABE_l	9	10	1	4
H?ABBb_	9	9	0	3
H?ABB`o	9	9	0	2
H?ABBbo	9	10	0	3
H?ABB`g	9	9	0	3
H?ABBbg	9	10	0	4
H?ABBbW	9	10	0	4
H?ABB`w	9	10	0	3
H?ABBbw	9	11	0	3
H?ABBaQ	9	9	1	5
H?ABBaI	9	9	0	4
H?ABBaY	9	10	1	4
H?ABFbo	9	11	0	3
H?ABFbg	9	11	0	4
H?ABFbw	9	12	0	4
H?ABF`s	9	11	1	4
H?ABF`k	9	11	1	4
H?ABF`{	9	12	1	3
H?AB?r?	9	7	0	5
H?AB?p_	9	7	0	3
H?AB?r_	9	8	0	4
H?AB?rO	9	8	0	5
H?AB?po	9	8	0	4
H?AB?ro	9	9	0	5
H?AB?pw	9	9	0	5
H?AB?rw	9	10	0	5
H?AB?qQ	9	8	0	5
H?AB?oY	9	8	0	4
H?AB?qY	9	9	0	4
H?AB?qB	9	8	0	5
H?ABCpo	9	9	0	5
H?ABCro	9	10	0	5
H?ABCrW	9	10	0	4
H?ABCpw	9	10	0	5
H?ABCrw	9	11	0	4
H?ABCpc	9	9	0	4
H?ABCpS	9	9	1	6
H?ABCps	9	10	1	5
H?ABCo[	9	9	1	5
H?ABCp[	9	10	1	5
H?ABCp{	9	11	1	4
H?ABCqQ	9	9	0	4
H?ABCqY	9	10	0	3
H?ABCoU	9	9	1	5
H?ABCo]	9	10	1	4
H?ABCpd	9	10	0	3
H?ABAqo	9	9	0	6
H?ABAro	9	10	0	5
H?ABAqW	9	9	0	5
H?ABArW	9	10	0	4
H?ABAow	9	9	0	5
H?ABAqw	9	10	0	6
H?ABApw	9	10	0	4
H?ABArw	9	11	0	5
H?ABAqQ	9	9	1	5
H?ABAoY	9	9	1	5
H?ABAqY	9	10	1	5
H?ABEro	9	11	0	5
H?ABErW	9	11	0	3
H?ABEqw	9	11	0	5
H?ABErw	9	12	0	4
H?ABEps	9	11	1	4
H?ABEp[	9	11	1	5
H?ABEo{	9	11	1	5
H?ABEp{	9	12	1	4
H?ABBro	9	11	0	4
H?ABBrW	9	11	0	5
H?ABBpw	9	11	0	3
H?ABBrw	9	12	0	4
H?ABFrw	9	13	0	3
H?ABFp{	9	13	1	3
H?ABCfo	9	10	1	4
H?ABCfg	9	10	1	4
H?ABCfW	9	10	1	4
H?ABCdw	9	10	1	4
H?ABCfw	9	11	1	3
H?ABCds	9	10	1	5
H?ABCdk	9	10	0	4
H?ABCd[	9	10	1	5
H?ABCd{	9	11	1	4
H?ABCeY	9	10	0	3
H?ABCc]	9	10	1	4
H?ABCdh	9	10	0	3
H?ABCdd	9	10	0	3
H?ABCdL	9	10	0	4
H?ABCdl	9	11	0	3
H?AB?vo	9	10	1	5
H?AB?tw	9	10	1	5
H?AB?vw	9	11	1	4
H?AB?uY	9	10	0	3
H?ABCvo	9	11	1	4
H?ABCvW	9	11	1	4
H?ABCtw	9	11	1	4
H?ABCvw	9	12	1	3
H?ABCts	9	11	1	4
H?ABCt[	9	11	2	4
H?ABCt{	9	12	2	3
H?AFFBo	9	11	0	2
H?AFF@w	9	11	0	3
H?AFFBw	9	12	0	2
H?AFF@s	9	11	1	3
H?AFF@[	9	11	1	3
H?AFF@{	9	12	1	2
H?AFF?Z	9	11	0	2
H?AFF?V	9	11	0	2
H?AFF?^	9	12	0	1
H?AFEbo	9	11	0	3
H?AFEbg	9	11	0	4
H?AFEaw	9	11	0	4
H?AFE`w	9	11	0	4
H?AFEbw	9	12	0	3
H?AFE`s	9	11	1	4
H?AFE`k	9	11	1	4
H?AFE_{	9	11	1	4
H?AFE`{	9	12	1	3
H?AFE_]	9	11	1	4
H?AFE_N	9	11	0	3
H?AFF`w	9	12	0	3
H?AFFbw	9	13	0	3
H?AFF`s	9	12	1	3
H?AFF`k	9	12	1	3
H?AFF`[	9	12	1	3
H?AFF`{	9	13	1	2
H?AFCro	9	11	0	4
H?AFCpw	9	11	0	5
H?AFCrw	9	12	0	4
H?AFCps	9	11	1	5
H?AFCp{	9	12	1	4
H?AFCo]	9	11	1	4
H?AFEpw	9	12	0	4
H?AFErw	9	13	0	3
H?AFEps	9	12	1	4
H?AFEp[	9	12	1	4
H?AFEo{	9	12	1	4
H?AFEp{	9	13	1	3
H?AFEo]	9	12	2	3
H?AFBpw	9	12	0	4
H?AFBrw	9	13	0	3
H?AFBps	9	12	1	4
H?AFBp{	9	13	1	3
H?AFBo]	9	12	2	3
H?AFFrw	9	14	0	2
H?AFFp{	9	14	1	2
H?AFBJ_	9	10	1	3
H?AFBJo	9	11	1	4
H?AFBJW	9	11	1	5
H?AFBHw	9	11	1	5
H?AFBJw	9	12	1	4
H?AFBGZ	9	11	1	3
H?AFAjo	9	11	1	4
H?AFAjg	9	11	1	4
