L??ED@_NayRcN_	13	26	4	10
L??EDB_Nay^_Fw	13	29	5	8
L??ED?qwAZ^_Fs	13	27	5	11
L??ED?qN_}Hk~?	13	28	4	11
L??ED?qNeXJg~?	13	28	4	12
L??ED?qSO}Pe~?	13	26	5	13
L??ED?qFo}Hk~?	13	28	4	10
L??ED?qFuXJg~?	13	28	4	10
L??ED?qFqZ^_~?	13	29	5	9
L??ED?qFqZJg~?	13	28	4	11
L??ED?}N`{Jg~?	13	30	3	6
L??ED?}Nay^_~?	13	31	3	7
L??ED?}NayJg~?	13	30	3	8
L??ED?}VVw^_~?	13	32	2	6
L??ED?ZxH{Jg~?	13	29	4	10
L??ED?^N`{Jg~?	13	30	3	8
L??ED?^Nay^_~?	13	31	4	6
L??ED?^Fp{Jg~?	13	30	3	6
L??EFB_KeW~_Fw	13	28	4	8
L??EFB_Nfw^_Fw	13	31	4	4
L??EFB_N`{^_Fw	13	30	4	7
L??EFBOFo}Ds~?	13	29	4	8
L??EFBOFp\^_~?	13	30	4	6
L??EFBOFp\Fo~?	13	29	4	8
L??EFBOFo^Ds~?	13	29	4	8
L??EF?}Fvw^_~?	13	33	3	3
L??EF?}Fp{^_~?	13	32	3	4
L??EF?^Fp{^_~?	13	32	4	3
L??E@bo{@{XgB{	13	28	4	10
L??E@_KBpdWK~?	13	24	4	14
L??E@_qBp{Xk~?	13	28	5	10
L??E@_qBp{]ArW	13	27	5	12
L??E@_qBuZ^_~?	13	29	5	7
L??E@_qBuZXk~?	13	29	3	7
L??E@_NMeI~_~?	13	29	5	8
L??E@_NMeIfo~?	13	28	4	10
L??E@_NMeI}C~?	13	28	5	10
L??E@_NN`{Xg~?	13	29	4	9
L??E@_NNeY^_~?	13	30	4	9
L??E@_NBp{Xg~?	13	28	4	10
L??E@_N{H{Xg~?	13	29	4	10
L??EDb_RO|Fo~?	13	28	4	10
L??EDaoRX{^_~?	13	30	3	7
L??EDaoRX{Fo~?	13	29	4	8
L??EDaoRYZFo~?	13	29	5	7
L??EDaoByZFo~?	13	29	5	7
L??EDagRQhFo~?	13	27	3	13
L??EDaKRR`Fo~?	13	27	3	13
L??EDaKRR`FoN_	13	26	4	12
L??EDaKRR`FoKk	13	26	4	12
L??ED`LNfw^_~?	13	32	2	7
L??ED`LN`{^_~?	13	31	3	7
L??ED`LN`{Fo~?	13	30	3	7
L??EFbo{@{@}~?	13	31	3	5
L??E@f_k?|Hi~?	13	27	5	13
L??E@f_N_|Xg~?	13	29	4	9
L??E@f_rUYBs~?	13	29	4	9
L??E@f_FmY^_~?	13	30	4	8
L??E@fo{@{XgBk	13	28	5	10
L??E@egTH{Xg~?	13	28	4	12
L??E@cypX{Xg~?	13	30	5	7
L??E@c}NeY^_~?	13	32	3	5
L??E@c}NeYXg~?	13	31	4	7
L??E@c}rVw^_~?	13	33	3	5
L??E@~{~Fw^_~?	13	37	1	0
L??E@{}~Fw^_~?	13	36	2	0
L??E@{}Nfw^_~?	13	35	2	0
L??FFB_~?~^_~?	13	33	3	0
L??FFB_~?~^_Fw	13	33	6	0
L??FFAWXG}^_~?	13	30	3	7
L??FFAWXG}Bw~?	13	29	5	7
L??FF?^Fvw^_~?	13	34	4	0
L??FEagF`YIc~?	13	27	3	13
L??FEaKFb`Dg~?	13	27	3	12
L??FFbo{?{^_B{	13	31	3	5
L??FCo]XVw^_~?	13	32	2	6
L??F?~{~Fw^_~?	13	37	1	0
L??Ffbo{Fw@}~?	13	34	2	0
L?AA@B_^DsZGFw	13	27	4	12
L?AA@B_NayRWFw	13	27	3	12
L?AA@BoNayRWBw	13	27	4	12
L?AADB_VRwVOFw	13	28	5	10
L?AADB_VTsFoFw	13	28	4	10
L?AADBoVTsFoBw	13	28	5	11
L?AAFBO^?}VOJg	13	28	4	12
L?AAFBo^DsBwBw	13	29	5	9
L?AAF@cFstVO^?	13	28	4	12
L?AAF@S}?}TSN_	13	28	4	12
L?AAF?eFupN_m_	13	28	4	13
L?AAF?^^BwVO^?	13	30	3	8
L?AAF?^^DsFoN_	13	30	3	10
L?AAF?^^DsFoFo	13	30	3	8
L?AA@_o}@{Hkaw	13	26	5	10
L?AA@b@BrwVONg	13	27	3	13
L?AA@bHBrgVOaq	13	26	4	12
L?AA@bHBrwVOLg	13	27	4	13
L?AAD`L{DsN_Bs	13	28	5	10
L?AAD`L{DsFoBs	13	28	5	9
L?AEB@c}CrFoFo	13	28	5	12
L?AEB@sLfoBwa[	13	28	4	13
L?AEBAX{BwFoBs	13	28	5	11
L?AEFBwFrwFo}?	13	31	4	6
L?AEFBwFrwFo^?	13	31	4	7
L?AE@bH{AYFoBs	13	27	5	13
L?AE@bHBvoN_Lg	13	28	5	11
L?AE@bHBplN_{C	13	28	5	12
L?AEB_NLbg^?aU	13	28	4	11
L?AEAJw^@uFWMo	13	30	4	5
L?ABBBoerwBwBw	13	29	4	9
L?ABBBoesuN_Bw	13	29	5	9
L?ABB?WwGNN_eo	13	25	4	13
L?ABF@c}?}RSEw	13	29	4	10
L?ABFAY{?}N_Bs	13	29	4	10
L?ABFAYFvoN_}?	13	30	4	8
L?ABFAYFvoN_^?	13	30	4	8
L?ABFAYFvoN_Fo	13	30	5	7
L?ABFAYFrwN_^?	13	30	4	6
L?ABFAYFrwN_Fo	13	30	5	6
L?ABAaJF`Y^?\G	13	27	4	14
L?ABE`cJO{^?eg	13	27	5	13
L?ABEaYF`Y^?^?	13	28	4	12
L?ABE_lef_N_Bq	13	28	5	12
L?ABCf_}BYBs}?	13	29	5	10
L?ABCf_}BYBsFg	13	29	5	9
L?ABCfGF`h^?ZO	13	27	5	14
L?ABCc]ZVo^?}?	13	30	4	7
L?ABCc]ZVo^?^?	13	30	4	9
L?ABCc]ZRw^?^?	13	30	3	10
L?ABCc]ZRw^?ZO	13	30	3	9
L?ABCdhFfON_Di	13	28	4	10
L?AFF@{}BwBwFo	13	32	5	4
L?AFE_]JVoN_}?	13	30	3	9
L?AFCo]XVoN_}?	13	30	3	10
L?BE@_o{@{XKB{	13	28	4	11
L?BE@_o}?^FoqW	13	28	5	12
L?BE@bH{?]foLg	13	29	4	9
L?BE@bHBvoFo}?	13	29	4	9
L?BE@bHBvoFoLg	13	29	4	10
L?BDB?{{AsRGBs	13	27	4	14
L?BDB?{Ucq^?}?	13	28	3	12
L?BDB?{Ucq^?Fo	13	28	5	12
L?BDF?{UfoBw}?	13	30	4	8
L?BDA_NNAsTG}?	13	27	4	14
L?BD@j_QvoBs}?	13	29	5	11
L?BD@g]UeQ^?}?	13	29	5	10
L?BD@g]Qvo^?}?	13	30	5	9
L?B@`ZPNF_XOBi	13	28	5	12
L?`@F?k]CkBwsg	13	27	5	15
L?`@F?kQ_}YSlC	13	27	5	16
L?`@F?{NAsQoFo	13	27	4	12
L?`@F?{UckBwFo	13	28	3	12
L?`@?boNAsOwYO	13	24	4	16
L?`@Cbod`wHWJO	13	25	5	15
L?`@EboUckDgBw	13	27	4	12
L?`DFAsNAsBwFo	13	29	4	9
L?`DAboU`w@{hS	13	28	6	14
L?`DE`gl@YJODg	13	26	6	17
L?`@`boNAUOwBw	13	27	4	12
L?`bCboYO{@{dc	13	29	5	11
