M????B?Nx~^w~o~o?	14	40	2	0
M????B?Nx~F{~o~o?	14	39	2	0
M????B?Nx~F{Nw~o?	14	38	2	0
M????B_wF?^wF}~o?	14	33	3	0
M????B_wF_B}B}~o?	14	32	4	3
M????B_wCoKxF{~o?	14	30	3	8
M????B_wCwKXF{~o?	14	30	3	9
M????B_w?x{XF{~o?	14	32	5	5
M????B_w?~~w~o~o?	14	37	2	0
M????B_w?~b}~o~o?	14	36	4	0
M????B_w?~b}F{~o?	14	35	3	0
M????B_sF?DyFy~o?	14	30	3	7
M????B_s?~B{Js~o?	14	32	3	7
M????B_s?~Dy~o~o?	14	34	2	6
M????B_s?^b{Js~o?	14	32	4	6
M????B_{F_B{B}~o?	14	32	4	4
M????B_{FO@}Dy~o?	14	31	4	6
M????B_{?~@}~o~o?	14	35	3	3
M????B_{?~@}Fw~o?	14	33	4	4
M????B_{?^`}Fw~o?	14	33	4	3
M????B_eCMN@FwXs?	14	27	3	16
M????B_e?x?}Wu~o?	14	29	5	11
M????B_e?~Ky~o~o?	14	34	2	9
M????B_e?~KyFw~o?	14	32	3	8
M????B_e?Nb{Xs~o?	14	31	4	10
M????B_uEoCzFw~o?	14	31	3	8
M????B_fCwB{Wu~o?	14	31	3	8
M????B_fBEb{~o~o?	14	34	2	8
M????B_fBEb{Fw~o?	14	32	3	9
M????B_FN_[YBy~o?	14	31	4	8
M????B_FG~B{ws~o?	14	33	4	6
M????B_FG~[Y~o~o?	14	35	3	5
M????B_F~}^w~o~o?	14	41	1	0
M????B_Fw~^w~o~o?	14	39	2	0
M????B_Fw~B{~o~o?	14	37	3	0
M????Bo{F_]?~oB~?	14	32	4	0
M????Bo{F_@~~o~o?	14	35	3	0
M????Bo{F_@~B}~o?	14	34	4	0
M????Bo{EWEXB{~o?	14	31	3	9
M????Bo{C[MHB{~o?	14	31	3	7
M????Bo{?^~w~o~o?	14	38	2	0
M????Bo{?^`}~o~o?	14	36	4	0
M????BorEE@{KsNA?	14	27	3	18
M????Bor?^EY~o~o?	14	34	2	9
M????Bob_^MI~o~o?	14	34	2	6
M????BoB~}^w~o~o?	14	41	1	0
M????Bw}Fo^?@~~o?	14	35	3	0
M????B~~v}^w~o~o?	14	48	0	0
M???C@?GF{F{Vsfk?	14	31	3	10
M???C@?wF{B}^ong?	14	33	3	8
M???C@?w@BBr^ong?	14	28	4	10
M???C@?w?~nw^ong?	14	33	3	8
M???C@?w?~nwngNw?	14	33	3	8
M???C@?w?~b}^ong?	14	33	3	6
M???C@?KE[`}^ong?	14	30	4	10
M???C@?{F_NwngB}?	14	31	4	6
M???C@?{?^~o^ong?	14	33	3	8
M???C@?{?^nw^ong?	14	33	3	8
M???C@?{?^nwngNw?	14	33	3	8
M???C@?{?^`}^ong?	14	32	4	6
M???C@?MEK_}^ong?	14	29	4	10
M???C@?~`~Nwng~_?	14	37	2	6
M???CB?wF{B}^oNw?	14	34	4	6
M???CB?wBA^oFmNw?	14	30	5	9
M???CB?{Ba@v~_Nw?	14	31	5	9
M???CB?{@b@}ra^o?	14	30	5	12
M???CB?{?^f{~_^o?	14	34	4	8
M???CB?mDoGz~_Nw?	14	31	4	8
M???CB?m@pGz~_Nw?	14	31	5	9
M???CB?mAM~o~_Nw?	14	33	3	10
M???CB?mAM~o^oNw?	14	33	3	10
M???CB?mAM~oNwNw?	14	33	4	9
M???CB?~f{^oNw^o?	14	38	2	3
M???CB?~f{F{^o^o?	14	38	2	4
M???CB?~f{F{Nw^o?	14	38	3	3
M???CB?~`~Nw^o^o?	14	38	2	5
M???CB?OV{^oNwnc?	14	33	3	6
M???CB?OV{NwNkNw?	14	33	3	7
M???CB?OV{NwNkNk?	14	33	4	5
M???CB?WS{~o~_Nw?	14	33	3	8
M???CB?WS{~o^oNw?	14	33	3	9
M???CB?WS{~oNwNw?	14	33	4	7
M???CB?WS{rq~_Nw?	14	32	4	8
M???CB?WS{bu~_Nw?	14	32	4	9
M???CB?[RaPr~_Nw?	14	31	4	8
M???C@_WF_RuB}^o?	14	30	4	8
M???C@_WFo?~^ofk?	14	30	5	10
M???C@_WF{Ru^oF{?	14	33	5	5
M???C@_wBA^oF{fi?	14	30	4	8
M???C@_wBaPtF{~_?	14	30	5	10
M???C@_wCpKxF{~_?	14	30	5	11
M???C@_wC|RsF{^o?	14	32	4	8
M???C@_wC|B}~_^o?	14	33	4	7
M???C@_wC|B}^o^o?	14	33	4	7
M???C@_wC|B}F{^o?	14	33	3	6
M???C@_{F_RsB}^o?	14	31	5	8
M???C@_{C|RsB{^o?	14	32	4	10
M???C@_{C|@}~_^o?	14	33	4	9
M???C@_{C|@}^o^o?	14	33	4	9
M???C@_{C|@}Fw^o?	14	32	4	9
M???C@_{?^`}fg^o?	14	32	4	8
M???C@_ECLb{Xs~_?	14	29	5	13
M???C@_FCDkYFw~_?	14	28	4	13
M???C@_cN?^oZsFy?	14	30	5	9
M???C@_cK|B{~_Zs?	14	32	4	9
M???C@_cG~B{Zs~_?	14	32	4	8
M???C@_cG~Ly~_~_?	14	33	4	10
M???C@_cG~Ly^o~_?	14	33	3	10
M???C@_cG~LyZs~_?	14	33	3	8
M???C@_eKpB{Xu~_?	14	31	5	8
M???C@_eK|B{Xs~_?	14	32	4	11
M???C@_eG~B{Xs~_?	14	32	4	10
M???C@_eG~Ky~_~_?	14	33	4	10
M???C@_eG~Ky^o~_?	14	33	4	10
M???C@_eJMkyFw~_?	14	32	4	8
M???C@_fk|B{^o~_?	14	35	3	6
M???C@_fg~^o~_^o?	14	36	3	6
M???CB_wBANw~_Fm?	14	31	4	6
M???CB_wBARp^oF{?	14	30	4	9
M???CB_wBARp^oFm?	14	30	4	8
M???CB_wBaPpF{~_?	14	30	4	10
M???CB_wBa@vF{~_?	14	31	5	8
M???CB_w?~nw~_~_?	14	35	3	4
M???CB_w?~nw^o~_?	14	35	3	4
M???CB_w?~b}^o~_?	14	35	5	3
M???CB_s?~Dy~_^o?	14	33	3	9
M???CB_{Ba@vFw~_?	14	31	5	9
M???CB_{?^b{~_^o?	14	34	4	6
M???CB_e?~Ky~_~_?	14	33	3	10
M???CB_e?~Ky~_^o?	14	33	3	12
M???CB_e?~KyFw~_?	14	32	4	10
M???CB_e?Nb{Xs~_?	14	31	5	12
M???CB_u@Mb{^o~_?	14	33	3	11
M???CB_fCwB{Wu~_?	14	31	4	10
M???CB_fBEb{~_~_?	14	33	3	10
M???CB_fBEb{^o~_?	14	33	3	11
M???CB_fBEb{Fw~_?	14	32	4	10
M???CB_WO~B{fc~_?	14	32	4	8
M???CB_WO~B{fc^o?	14	32	4	9
M???CB_WO~B{Fk~_?	14	32	4	7
M???CB_WO~Rq~_~_?	14	33	3	8
M???CB_WO~Rq~_^o?	14	33	3	9
M???CB_WO|~o~_^o?	14	34	3	6
M???CB_WO|b{~_~_?	14	33	4	6
M???CB_WO|b{^o~_?	14	33	4	7
M???CB_WO|b{fc~_?	14	32	4	8
M???CB_WO|b{Fk~_?	14	32	4	6
M???CB_WO|bu~_^o?	14	33	5	5
M???CB_SO~Tq~_^o?	14	33	3	11
M???CB_[RaB{be~_?	14	31	4	10
M???CB_[Ra@vFw~_?	14	31	5	10
M???CB_EW~[q~_^o?	14	34	4	8
M???CB_Fz}^o~_~_?	14	38	2	4
M???CB_Fz}Nw~_~_?	14	38	2	5
M???CB_Fz}Nw^o~_?	14	38	2	5
M???CB_Fw~Nw~_~_?	14	37	3	4
M???CB_Fw~Nw^o~_?	14	37	3	4
M???CB_Fw~B{~_^o?	14	36	3	3
M???C@o[F_PuB}^o?	14	31	4	6
M???C@o[CXmXB{~_?	14	31	5	8
M???C@o[C\`}~_^o?	14	33	5	5
M???C@o{F_PsB}^o?	14	31	4	7
M???C@o{Ba@}bi~_?	14	31	5	8
M???C@o{C\PsB{^o?	14	31	5	8
M???C@o{C\@}~_^o?	14	33	4	7
M???C@o{C\@}^o^o?	14	33	4	7
M???C@o{C\@}B{^o?	14	32	4	6
M???C@obN_MYBy~_?	14	31	5	10
M???C@obG^MY~_~_?	14	33	4	8
M???C@obG^MY^o~_?	14	33	4	9
M???C@obG^MY[s~_?	14	32	4	9
M???C@obg^^o~_^o?	14	35	3	6
M???CBo{F_@~^o~_?	14	34	4	3
M???CBo{BaPpB{~_?	14	31	4	9
M???CBo{BaPpB{^o?	14	31	4	9
M???CBo{Ba@v^o~_?	14	33	4	6
M???CBo{?^~o~_^o?	14	36	3	4
M???CBo{?^~o^o^o?	14	36	3	4
M???CBo{?^`}~_^o?	14	35	5	3
M???CBoy?^Ay~_^o?	14	33	3	9
M???CBor?^EY~_^o?	14	33	3	12
M???CBob_^MI~_~_?	14	33	3	9
M???CBob_^MI~_^o?	14	33	3	9
M???CBoB~{^o~_^o?	14	38	2	5
M???CBoB~{^o^o^o?	14	38	2	5
M???CB}~f{^o~_^o?	14	43	1	0
M???CB}~f{^o^o^o?	14	43	1	0
M???CB}~f{Nw^o^o?	14	43	1	0
M???EB?KF_XqB}Nw?	14	30	4	10
M???EB?KEO`}~_Ly?	14	30	4	10
M???EB?KEWe\B{~_?	14	30	5	12
M???EB?KE[`}~_Nw?	14	32	6	8
M???EB?{F_^oB}Nw?	14	33	5	8
M???EB?{EW@}Ky~_?	14	31	5	10
M???EB?{@b@}ra~_?	14	31	5	10
M???EB?{?^~o~_Nw?	14	35	5	5
M???EB?{?^~oNwNw?	14	35	4	6
M???EB?{?^`}Nw~_?	14	34	4	7
M???EB?MEK~?@|Nw?	14	30	5	11
M???EB?MEK_}~_Nw?	14	31	5	11
M???EB?~`~^o~_~_?	14	39	2	0
M???EB?~`~^oNw~_?	14	39	4	0
M???EA_W@}Jsfc~_?	14	31	3	12
M???EA_W@}JsfcNo?	14	30	4	10
M???EA_w@qGt~_F{?	14	30	6	13
M???EA_w@}Js~_F{?	14	33	5	8
M???EA_[C[fwVg~_?	14	31	3	14
M???EA_{@}JsB{~_?	14	33	5	10
M???EA_uApCzFw~_?	14	31	5	11
M???EA_u@MfwVg~_?	14	32	4	12
M???EA_u@Mb{Vg~_?	14	32	5	12
M???EA_KV?Hu~_Fy?	14	30	6	11
M???EA_KP}XqVg~_?	14	32	4	12
M???EA_KQ`B{be~_?	14	29	5	13
M???EA_KO~B{Rk~_?	14	32	4	10
M???EA_KO~XqVg~_?	14	32	4	10
M???EA_KO~Hu~_~_?	14	33	5	9
M???EA_KO~HuNo~_?	14	32	4	11
M???EA_KO~HuVg~_?	14	32	4	11
M???EA_MPqGvFw~_?	14	31	5	10
M???EA_MPMGuUI~_?	14	29	5	16
M???EA_MQLfwVg~_?	14	32	4	12
M???EA_MQLb{~_~_?	14	33	5	11
M???EA_MQLb{No~_?	14	32	4	13
M???EA_MQLb{Fw~_?	14	32	4	11
M???EA_Np}FwVg~_?	14	35	3	6
M???EA_Np}Js~_~_?	14	36	3	7
M???EA_Np}JsVg~_?	14	35	3	8
M???EA_Nq|^o~_~_?	14	37	2	6
M???EA_E^KfwVg~_?	14	33	4	11
M???EA_Fx}FwVg~_?	14	35	3	8
M???EA_Fx}Js~_~_?	14	36	4	6
M???EA_Fw~FwVg~_?	14	35	3	6
M???EB_w@aXp~_F{?	14	31	5	8
M???EB_w@}^o~_F{?	14	35	4	4
M???EB_w@}Fw~_F{?	14	34	4	7
M???EB_s@aXpFwJs?	14	29	5	12
M???EB_s?~B{Js~_?	14	33	4	8
M???EB_s?~Dy~_~_?	14	34	4	6
M???EB_s?~DyNo~_?	14	33	4	8
M???EB_s?^b{Js~_?	14	33	4	8
M???EB_{?~FwB{~_?	14	34	5	7
M???EB_MPqB{pe~_?	14	32	5	11
M???EB_MPMWquAFw?	14	29	5	16
M???EB_MUKfwFw~_?	14	33	4	10
M???EB_MUKb{~_~_?	14	34	4	8
M???EB_MUKb{Fw~_?	14	33	5	9
M???EB_Np}B{~_~_?	14	37	3	4
M???EB_Np}B{No~_?	14	36	3	5
M???EB_No~^o~_~_?	14	38	3	3
M???EB_No~B{~_~_?	14	37	4	3
M???EB_No~B{No~_?	14	36	3	5
M???EB_Fw~B{No~_?	14	36	3	3
M???E?o{F_FwrgB}?	14	31	4	10
M???E?o{?^fwrg~_?	14	33	5	10
M???E?o{?^fwrgNo?	14	32	5	12
M???E?o}FoFwrg@}?	14	32	4	10
M???E?oB?^EYok~_?	14	28	5	16
M???E?oB?Ffwrg{c?	14	28	4	16
M???E?oKV_FwByrk?	14	30	5	12
M???E?oKV_@|rk~_?	14	31	5	11
M???E?oKU@@{Be~_?	14	27	4	14
M???E?oKOZFw{ark?	14	30	6	13
M???E?oKO^Fwrk~_?	14	32	5	10
M???E?oKO^@{rk~_?	14	31	4	10
M???E?oKO^Xu~_~_?	14	33	5	8
M???E?oKO^Xurk~_?	14	33	3	8
M???E?oMV_@|pk~_?	14	31	6	13
M???E?oMPq@{pm~_?	14	31	5	10
M???E?oMO^@{pk~_?	14	31	5	12
M???E?oMO^Wu~_~_?	14	33	5	9
M???E?oMO^WuNo~_?	14	32	5	12
M???E?oMO^Wurg~_?	14	32	4	11
M???E?oMO^Wupk~_?	14	32	4	9
M???E?oBW^]QNorg?	14	31	5	12
M???E?oB^cfwrg~_?	14	33	4	12
M???E?oB^cfwrgNo?	14	32	5	12
M???E?oBx}Xs~_~_?	14	35	4	9
M???E?oBx}XsNo~_?	14	34	4	9
M???E?oBw^Fwrg~_?	14	33	4	10
M???E?oBw^Fwrg{E?	14	32	4	10
M???EAowA\ByNo~_?	14	32	4	11
M???EAokB_PpNoRk?	14	28	4	13
M???EAok@q@}Pm~_?	14	31	5	10
M???EAokA\fw~_~_?	14	34	3	7
M???EAokA\fwNo~_?	14	33	4	8
M???EAokA\huNo~_?	14	33	5	7
M???EAokA\`}No~_?	14	33	6	7
M???EAo[A\HsbcNo?	14	29	4	13
M???EAo[A\PqNo~_?	14	31	3	13
M???EAo[A\PqNoNo?	14	30	4	12
M???EAo[A\PqNoB{?	14	30	4	12
M???EAo{A\@}No~_?	14	33	5	9
M???EAoqA\EyNo~_?	14	32	4	11
M???EAoq?^HsLs~_?	14	31	5	13
M???EAoiA\IqNo~_?	14	31	3	13
M???EAoYA\QqNo~_?	14	31	3	15
M???EAom@q@{Pm~_?	14	31	5	11
M???EAobA\MQNo~_?	14	31	3	15
M???EAor@ehsNo~_?	14	32	4	12
M???EAoMPq@{Pm~_?	14	31	5	12
M???EAoMO^Hspc~_?	14	31	5	13
M???EAoJUchsNo~_?	14	32	4	13
M???EAoRN_EYBy~_?	14	31	5	12
M???EAoRI\UQNo~_?	14	32	4	10
M???EAoRG^UQNo~_?	14	32	5	10
M???EAoRG^EY~_~_?	14	33	5	10
M???EAoRG^EYNo~_?	14	32	5	12
M???EAoRh}^o~_~_?	14	37	2	7
M???EAoRh}Fw~_~_?	14	36	3	8
M???EAoRh}FwNo~_?	14	35	3	8
M???EAoRi\Fw~_~_?	14	35	3	7
M???EAoRi\FwNo~_?	14	34	4	8
M???EAoBy\Fw~_~_?	14	35	4	8
M???EAoBy\FwNo~_?	14	34	4	9
M???EBo{F_FwB}~_?	14	34	4	5
M???EBo{EWEXB{~_?	14	32	5	11
M???EBo{?^fw~_~_?	14	36	4	5
M???EBo{?^fwNo~_?	14	35	4	7
M???E?wM@q?}pm~_?	14	31	4	8
M???E?wM?NweMp~_?	14	31	5	10
M???E?wM?NwuNo~_?	14	32	5	8
M???E?wM?NwuNo}A?	14	31	5	10
M???E?wpno^?No@z?	14	32	4	11
M???EAwmDoGvNo~_?	14	33	4	6
M???E?pwD_ByRi~_?	14	30	5	13
M???E?pwF_ByBm~_?	14	31	5	10
M???E?pw?}fwrg~_?	14	33	4	9
M???E?pw?}xs~_~_?	14	34	4	8
M???E?pw?}xsrg~_?	14	33	4	9
M???E?pw?}byrg~_?	14	33	5	7
M???E?pw?\by~_~_?	14	33	5	8
M???E?pw?\byNo~_?	14	32	4	10
M???E?pw?\byrg~_?	14	32	5	10
M???E?pw?\byFs~_?	14	32	4	8
M???E?p{F_@zrg~_?	14	32	5	9
M???E?p{F_@zrgNo?	14	31	5	12
M???E?piAkfwrg~_?	14	32	4	14
M???E?pMP}Wurg~_?	14	34	5	8
M???E?pMUPWuLq~_?	14	32	5	11
M???E?pJUcxsNo~_?	14	33	4	11
M???E?pBo\]B~_~_?	14	33	5	7
M???E?pBo\]BNo~_?	14	32	5	10
M???E?pBo\]BNorg?	14	31	5	12
M???E?pBo\]B{E~_?	14	32	4	7
M???E?pBv_xs~_~_?	14	34	4	9
M???E?pBv_xsNo~_?	14	33	4	11
M???E?pBv_xsrg~_?	14	33	4	10
M???E?pBv_xsrgNo?	14	32	5	10
M???E?pNp}Fwrg~_?	14	36	3	5
M???E?pNu\^o~_~_?	14	38	3	6
M???E?pNu\Fw~_~_?	14	37	3	6
M???E?pNu\Fwrg~_?	14	36	4	7
M???E?xmDoGvNo~_?	14	33	4	8
M???E?xMToGvNo~_?	14	33	4	8
M???E?xMP}Fwpk~_?	14	35	4	7
M???E?xMP}Wu~_~_?	14	36	4	5
M???E?xMULwuNo~_?	14	35	5	5
M???E?xLULXQNo~_?	14	33	4	10
M???E?xHuLZA~_~_?	14	34	4	10
M???E?xHuLZANo~_?	14	33	4	12
M???E?xph}^o~_~_?	14	38	3	5
M???E?xph}Fw~_~_?	14	37	3	6
M???E?xph}FwNo~_?	14	36	3	6
M???E?~~f{^o~_~_?	14	43	1	0
M???E?~Nv{^o~_~_?	14	42	2	0
M???E?~Np}^o~_~_?	14	41	2	0
M???E?~Np}Fw~_~_?	14	40	2	0
M???FB_wFo?~~_F{?	14	34	4	5
M???FB_wF{B}~_~_?	14	37	3	0
M???FB_wF{B}~_F{?	14	37	6	0
M???FB_{?~@}~_~_?	14	36	5	3
M???FB_{?~@}Fw~_?	14	35	4	4
M???FB_{?^`}Fw~_?	14	35	4	4
M???FB_eBKb{~_~_?	14	34	3	8
M???FB_eBKb{Fw~_?	14	33	5	8
M???FB_eBKkqFw~_?	14	32	4	11
M???FB_e?NkqFw~_?	14	32	5	10
M???FB_F~{^o~_~_?	14	40	2	0
M???FB_Fw~^o~_~_?	14	39	4	0
M???FB_Fw~B{~_~_?	14	38	6	0
M???FBOw@\DsFs~_?	14	32	4	11
M???FBOw@\By~_~_?	14	34	3	7
M???FBOw@\ByFs~_?	14	33	5	8
M???FBOw@\@}Fs~_?	14	33	5	8
M???FBOk?}DsRc~_?	14	31	3	12
M???FBO{?}DsB{~_?	14	33	5	8
M???FBOq?}DsLc~_?	14	31	3	12
M???FBOq?^AyHk~_?	14	31	5	12
M???FBOi@\IqFo~_?	14	31	3	14
M???FBObBcbwJg~_?	14	31	3	14
M???FBOFo}Ds~_~_?	14	35	3	7
M???FBOFo}DsJg~_?	14	33	4	10
M???FBOFp\^o~_~_?	14	37	2	6
M???FBOBw}Ds~_~_?	14	35	4	6
M???FBo{F_Bw~_B}?	14	34	4	5
M???FBo{?}BwB{~_?	14	34	5	7
M???FBo{?}@}~_~_?	14	36	4	4
M???FAW[?}PqXg~_?	14	31	3	14
M???FAW]BoBwXg`e?	14	29	4	16
M???FAWx?ubwXg~_?	14	32	4	11
M???FAWT?}Ksic~_?	14	31	3	16
M???FAW`_}Ks]C~_?	14	31	3	16
M???FAWFRDbwXg~_?	14	32	5	11
M???FAWDo}\AXg~_?	14	32	4	11
M???FAWFo}Ks~_~_?	14	35	3	8
M???FAWFo}KsXg~_?	14	33	4	11
M???FAWFrL^o~_~_?	14	37	2	8
M???FBWuEoBwHm~_?	14	33	4	8
M???FA[fCwBwWm~_?	14	33	4	8
M???F?\{F_[SBu~_?	14	33	4	8
M???F?\FvD^o~_~_?	14	38	3	3
M???F?^~f{^o~_~_?	14	43	1	0
M???F?^Fv{^o~_~_?	14	41	2	0
M???Fbo{F_^oB}~_?	14	37	3	0
M???Fbo{?^~o~_~_?	14	39	3	0
M???Frw}Fo^?~_@~?	14	39	2	0
M???F~}~f{^o~_~_?	14	49	0	0
M??CA?_wB{VgvGF{?	14	31	4	12
M??CA?_w@}JsfWF{?	14	31	3	12
M??CA?_{B{VgvGB{?	14	31	4	12
M??CA?_{?^fwVgfW?	14	31	4	12
M??CA?_~@}JsfW~??	14	33	3	12
